"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20250524","공항철도 1호선","청라국제도시","5813","5379","20250527"
"20250524","경원선","청량리(서울시립대입구)","21046","21470","20250527"
"20250524","1호선","청량리(서울시립대입구)","23503","24022","20250527"
"20250524","분당선","청명","3505","3439","20250527"
"20250524","경원선","청산","225","183","20250527"
"20250524","경춘선","청평","2362","2346","20250527"
"20250524","경강선","초월","2905","2693","20250527"
"20250524","안산선","초지","4371","4290","20250527"
"20250524","4호선","총신대입구(이수)","17365","18711","20250527"
"20250524","경춘선","춘천","2268","2030","20250527"
"20250524","3호선","충무로","12","0","20250527"
"20250524","4호선","충무로","21247","23038","20250527"
"20250524","2호선","충정로(경기대입구)","7389","7897","20250527"
"20250524","5호선","충정로(경기대입구)","2445","2230","20250527"
"20250524","경의선","탄현","6566","6142","20250527"
"20250524","장항선","탕정","1961","1739","20250527"
"20250524","6호선","태릉입구","9563","11766","20250527"
"20250524","7호선","태릉입구","13355","14227","20250527"
"20250524","분당선","태평","11702","10951","20250527"
"20250524","경춘선","퇴계원","2917","2629","20250527"
"20250524","경의선","파주","1247","923","20250527"
"20250524","경강선","판교","4393","3803","20250527"
"20250524","중앙선","팔당","1171","1261","20250527"
"20250524","경춘선","평내호평","5400","5239","20250527"
"20250524","과천선","평촌","12049","11602","20250527"
"20250524","경부선","평택","16212","15493","20250527"
"20250524","경부선","평택지제","4511","4146","20250527"
"20250524","경의선","풍산","5733","5362","20250527"
"20250524","7호선","하계","15202","13531","20250527"
"20250524","5호선","하남검단산","6873","6652","20250527"
"20250524","5호선","하남시청(덕풍?신장)","8641","8161","20250527"
"20250524","5호선","하남풍산","3605","3702","20250527"
"20250524","7호선","학동","11533","12057","20250527"
"20250524","3호선","학여울","4585","5089","20250527"
"20250524","6호선","한강진","11149","13997","20250527"
"20250524","경의선","한국항공대","1810","1615","20250527"
"20250524","경원선","한남","2824","2777","20250527"
"20250524","안산선","한대앞","9064","8735","20250527"
"20250524","4호선","한성대입구(삼선교)","14108","13988","20250527"
"20250524","9호선2~3단계","한성백제","2877","2439","20250527"
"20250524","2호선","한양대","7535","7409","20250527"
"20250524","분당선","한티","14898","14206","20250527"
"20250524","2호선","합정","36135","41047","20250527"
"20250524","6호선","합정","15317","15885","20250527"
"20250524","5호선","행당","6557","5687","20250527"
"20250524","경의선","행신","6092","6329","20250527"
"20250524","4호선","혜화","38085","39818","20250527"
"20250524","수인선","호구포","2792","2674","20250527"
"20250524","경의선","홍대입구","2915","3614","20250527"
"20250524","2호선","홍대입구","91093","103311","20250527"
"20250524","공항철도 1호선","홍대입구","20389","19556","20250527"
"20250524","3호선","홍제","16669","15273","20250527"
"20250524","우이신설선","화계","3121","2840","20250527"
"20250524","5호선","화곡","23616","21311","20250527"
"20250524","6호선","화랑대(서울여대입구)","8928","7288","20250527"
"20250524","경부선","화서","11838","11567","20250527"
"20250524","일산선","화정","15975","16564","20250527"
"20250524","중앙선","회기","25779","23908","20250527"
"20250524","경원선","회룡","12030","11876","20250527"
"20250524","4호선","회현(남대문시장)","25178","27126","20250527"
"20250524","경의선","효창공원앞","2334","2657","20250527"
"20250524","6호선","효창공원앞","6104","5277","20250527"
"20250524","9호선","흑석(중앙대입구)","7241","6859","20250527"
"20250523","우이신설선","4.19민주묘지","4060","3762","20250526"
"20250523","경원선","가능","7400","7104","20250526"
"20250523","8호선","가락시장","9710","10930","20250526"
"20250523","3호선","가락시장","10686","10367","20250526"
"20250523","경부선","가산디지털단지","21268","23975","20250526"
"20250523","7호선","가산디지털단지","51271","51060","20250526"
"20250523","9호선","가양","26177","25561","20250526"
"20250523","우이신설선","가오리","5159","5025","20250526"
"20250523","경의선","가좌","6888","6692","20250526"
"20250523","분당선","가천대","14077","13449","20250526"
"20250523","경춘선","가평","2318","2762","20250526"
"20250523","경인선","간석","6598","6228","20250526"
"20250523","경춘선","갈매","3185","2802","20250526"
"20250523","2호선","강남","96264","94683","20250526"
"20250523","분당선","강남구청","11367","13036","20250526"
"20250523","7호선","강남구청","19107","21298","20250526"
"20250523","5호선","강동","21662","20882","20250526"
"20250523","8호선","강동구청","12623","12769","20250526"
"20250523","경의선","강매","3792","3142","20250526"
"20250523","2호선","강변(동서울터미널)","32938","30921","20250526"
"20250523","5호선","강일","7250","6616","20250526"
"20250523","경춘선","강촌","488","694","20250526"
"20250523","5호선","개롱","8159","8062","20250526"
"20250523","경인선","개봉","25619","25470","20250526"
"20250523","분당선","개포동","5375","5543","20250526"
"20250523","9호선","개화","3289","2150","20250526"
"20250523","5호선","개화산","7011","6562","20250526"
"20250523","5호선","거여","11941","11594","20250526"
"20250523","2호선","건대입구","43498","45246","20250526"
"20250523","7호선","건대입구","15865","16688","20250526"
"20250523","공항철도 1호선","검암","7071","7299","20250526"
"20250523","경강선","경기광주","9324","8728","20250526"
"20250523","과천선","경마공원","7969","8044","20250526"
"20250523","3호선","경복궁(정부서울청사)","33659","34025","20250526"
"20250523","3호선","경찰병원","8624","8398","20250526"
"20250523","공항철도 1호선","계양","14880","14531","20250526"
"20250523","5호선","고덕","12676","12232","20250526"
"20250523","6호선","고려대(종암)","11017","10217","20250526"
"20250523","수인선","고색","6961","6465","20250526"
"20250523","9호선","고속터미널","19856","26023","20250526"
"20250523","3호선","고속터미널","59875","57976","20250526"
"20250523","7호선","고속터미널","21989","17617","20250526"
"20250523","안산선","고잔","10579","10126","20250526"
"20250523","경의선","곡산","783","851","20250526"
"20250523","경강선","곤지암","2679","2604","20250526"
"20250523","경의선","공덕","4950","3962","20250526"
"20250523","5호선","공덕","17536","18489","20250526"
"20250523","6호선","공덕","22685","22454","20250526"
"20250523","공항철도 1호선","공덕","3441","4549","20250526"
"20250523","7호선","공릉(서울과학기술대)","15593","14350","20250526"
"20250523","9호선","공항시장","3495","3571","20250526"
"20250523","공항철도 1호선","공항화물청사","2139","2271","20250526"
"20250523","과천선","과천","7259","6525","20250526"
"20250523","경부선","관악","8274","7958","20250526"
"20250523","신림선","관악산(서울대)","3815","3448","20250526"
"20250523","5호선","광나루(장신대)","13775","12886","20250526"
"20250523","경부선","광명","4429","3920","20250526"
"20250523","7호선","광명사거리","25191","24954","20250526"
"20250523","경원선","광운대","11167","10769","20250526"
"20250523","5호선","광화문(세종문화회관)","38053","40386","20250526"
"20250523","6호선","광흥창(서강)","11600","11079","20250526"
"20250523","2호선","교대(법원.검찰청)","37186","44476","20250526"
"20250523","3호선","교대(법원.검찰청)","20660","11633","20250526"
"20250523","경부선","구로","19650","20422","20250526"
"20250523","2호선","구로디지털단지","67272","66591","20250526"
"20250523","분당선","구룡","4430","4206","20250526"
"20250523","중앙선","구리","9220","9664","20250526"
"20250523","9호선","구반포","2370","2111","20250526"
"20250523","6호선","구산","9626","7184","20250526"
"20250523","분당선","구성","8438","8624","20250526"
"20250523","2호선","구의(광진구청)","30545","29735","20250526"
"20250523","경인선","구일","9653","9672","20250526"
"20250523","3호선","구파발","25235","24254","20250526"
"20250523","중앙선","국수","880","904","20250526"
"20250523","9호선","국회의사당","22812","22949","20250526"
"20250523","5호선","군자(능동)","14104","15485","20250526"
"20250523","7호선","군자(능동)","17751","14001","20250526"
"20250523","경부선","군포","8219","7908","20250526"
"20250523","경춘선","굴봉산","171","165","20250526"
"20250523","5호선","굽은다리(강동구민회관앞)","11901","11341","20250526"
"20250523","경춘선","금곡","2141","2083","20250526"
"20250523","경의선","금릉","5786","5805","20250526"
"20250523","경부선","금정","33237","33689","20250526"
"20250523","경부선","금천구청","12702","12993","20250526"
"20250523","경의선","금촌","7314","7167","20250526"
"20250523","3호선","금호","9351","8785","20250526"
"20250523","분당선","기흥","12560","11701","20250526"
"20250523","5호선","길동","10405","10696","20250526"
"20250523","4호선","길음","25590","25273","20250526"
"20250523","경춘선","김유정","483","605","20250526"
"20250523","5호선","김포공항","13483","7915","20250526"
"20250523","9호선","김포공항","7322","10598","20250526"
"20250523","서해선","김포공항","3384","4694","20250526"
"20250523","공항철도 1호선","김포공항","10169","6071","20250526"
"20250523","5호선","까치산","32107","30484","20250526"
"20250523","2호선","낙성대(강감찬)","32331","30392","20250526"
"20250523","7호선","남구로","16868","18085","20250526"
"20250523","수인선","남동인더스파크","2651","3055","20250526"
"20250523","3호선","남부터미널(예술의전당)","36478","36346","20250526"
"20250523","7호선","남성","13287","12566","20250526"
"20250523","경부선","남영","10688","11352","20250526"
"20250523","8호선","남위례","9134","9240","20250526"
"20250523","경춘선","남춘천","4778","3514","20250526"
"20250523","4호선","남태령","1693","1412","20250526"
"20250523","8호선","남한산성입구(성남법원.검찰청)","16277","14382","20250526"
"20250523","7호선","내방","17385","17509","20250526"
"20250523","9호선","노들","6811","5963","20250526"
"20250523","9호선","노량진","31665","31732","20250526"
"20250523","경부선","노량진","10447","10224","20250526"
"20250523","7호선","노원","24113","25691","20250526"
"20250523","4호선","노원","24257","27664","20250526"
